"Num","Technician","Internal ID","Trip ID","Name","Description","Start Date","Start Time","End Time","Location Name","locid","Address","City","State","ZIP","Area","Zone","Repeat Interval","Next Trip Scheduled","Last Cleaned Faucet Count",
"8","Vissavong Chan SB","C040","3571438","T061-02 - Line Cleaning","Access 1-3pm","02/18/2020","11:16","11:38","Willow Den (San Jose/Lincoln)","4851","805 Lincoln Ave ","San Jose","CA","95126","South Bay","CA01","Every 2 weeks on Tuesday","03/03/2020","2",
"9","Vissavong Chan SB","C040","5704390","T061-02 - Line Cleaning","","02/18/2020","11:45","12:30","Ebay (Aramark) (San Jose/Hamilton)","1117194","2025 Hamilton Ave ","San Jose","CA","95125","South Bay","CA01","Every 2 weeks on Tuesday","03/03/2020","0",
"10","Vissavong Chan SB","C040","5704430","T061-02 - Line Cleaning","","02/18/2020","12:40","13:25","Rosies New York Pizza (San Jose/The Alameda)","1117211","1285 The Alameda ","San Jose","CA","95126","South Bay","CA01","Every 2 weeks on Tuesday","03/03/2020","3",
"1","Vissavong Chan SB","C040","1868252","T061-03 - Line Cleaning","","02/06/2019","05:00","05:11","Iguana's Burritozilla (San Jose/San Felipe)","1033054","4848 San Felipe Road ","San Jose","CA","95135","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","2",
"2","Vissavong Chan SB","C040","12901","T061-03 - Line Cleaning","Please collect email","02/06/2019","05:18","05:45","Evergreen Inn Aka Eleagant Inn (San Jose/S White)","2530","3273 S White Rd ","San Jose","CA","95148","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","3",
"3","Vissavong Chan SB","C040","14294","T061-03 - Line Cleaning","","02/06/2019","05:57","06:34","Ranch Golf Club (San Jose/Hill Top View)","3912","4601 Hill Top View Ln ","San Jose","CA","95138","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","3",
"4","Vissavong Chan SB","C040","187001","T061-03 - Line Cleaning","7:30-10AM or 3-5PM access","01/22/2020","06:50","07:10","Village Grill (San Jose/Evergreen Village)","11096","4075 Evergreen Village Square Ste 120 ","San Jose","CA","95135","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","4",
"5","Vissavong Chan SB","C040","4203855","T061-03 - Line Cleaning","","05/29/2019","07:44","08:04","Beach Hut Deli (San Jose/San Felipe)","1762","4878 San Felipe Rd ","San Jose","CA","95135","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","1",
"6","Vissavong Chan SB","C040","3578300","T061-03 - Line Cleaning","","02/06/2019","08:14","08:45","Mexico Lindo (San Jose/Silver Creek Valley)","3336","5635 Silver Creek Valley Rd ","San Jose","CA","95138","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","4",
"7","Vissavong Chan SB","C040","15286","T061-03 - Line Cleaning","l access 930am through back door. name yuri on door.","01/22/2020","08:56","09:11","Yuri (San Jose/S White)","4902","3236 S White Rd ","San Jose","CA","95148","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","1",
"8","Vissavong Chan SB","C040","14501","T061-03 - Line Cleaning","","02/06/2019","09:17","09:37","Round Table (San Jose/S White)","4119","3212 S White Rd ","San Jose","CA","95148","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","3",
"9","Vissavong Chan SB","C040","3578326","T061-03 - Line Cleaning","10:30AM access","01/22/2020","09:50","10:29","Q Pot (San Jose/E Capitol)","1016158","1601 E. Capitol Expy ","San Jose","CA","95121","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","7",
"10","Vissavong Chan SB","C040","3578307","T061-03 - Line Cleaning","access @10:30 mon-fri & 10am on Saturday use back door","01/22/2020","10:43","11:12","Curry Pizza House (San Jose/Evergreen)","1055313","4035 Evergreen Village Ste 10 ","San Jose","CA","95135","South Bay","CA04","Every 2 weeks on Wednesday","03/04/2020","5",
"11","Vissavong Chan SB","C040","3578314","T061-03 - Line Cleaning","Open @ 5pm on Saturdays  Clean and bill Sapporo at this location","10/16/2019","11:21","11:36","Truya Sushi (San Jose/S White)","4735","3255 S White Rd ","San Jose","CA","95148","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","1",
"12","Vissavong Chan SB","C040","3578333","T061-03 - Line Cleaning","","02/06/2019","11:49","12:04","Okayama Sushi (San Jose/E Capitol)","3182","1041 E Capitol Expy ","San Jose","CA","95121","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","1",
"13","Vissavong Chan SB","C040","13856","T061-03 - Line Cleaning","","02/06/2019","12:13","12:37","Mountain Mikes (San Jose/Aborn Square)","3478","2938 Aborn Square Road ","San Jose","CA","95121","South Bay","CA01","Every 2 weeks on Wednesday","03/04/2020","3",
"1","Vissavong Chan SB","C040","3573765","T061-04 - Line Cleaning","","08/22/2019","07:00","07:13","Round Table (San Jose/Lincoln)","4129","1175 Lincoln Ave ","San Jose","CA","95125","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","1",
"2","Vissavong Chan SB","C040","3602612","T061-04 - Line Cleaning","","04/18/2019","07:43","08:08","Konjoe Burger (Santa Clara/Monroe)","1044111","3555 Monroe St ","Santa Clara","CA","95051","South Bay","CA04","Every 2 weeks on Thursday","03/05/2020","4",
"3","Vissavong Chan SB","C040","4047905","T061-04 - Line Cleaning","Business hours Mon-Fri 7am-4pm","02/06/2020","08:14","08:34","The Kitchen at Commons East (Santa Clara/Augustine)","1094010","2515 Augustine Dr ","Santa Clara","CA","95054","South Bay","CA04","Every 2 weeks on Thursday","03/05/2020","2",
"4","Vissavong Chan SB","C040","3571403","T061-04 - Line Cleaning","Access 8-2pm","04/18/2019","08:50","09:22","Pattys Inn (San Jose/S Montgomery)","3717","102 S Montgomery St ","San Jose","CA","95110","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","5",
"5","Vissavong Chan SB","C040","3573751","T061-04 - Line Cleaning","","04/18/2019","09:33","10:11","Willow Street Pizza (San Jose/Willow)","4853","1072 Willow St ","San Jose","CA","95125","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","2",
"6","Vissavong Chan SB","C040","3573784","T061-04 - Line Cleaning","","04/18/2019","10:17","10:48","Blue Water Seafood and Crab (San Jose/Willow)","1874","860 Willow St ","San Jose","CA","95125","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","8",
"7","Vissavong Chan SB","C040","3573759","T061-04 - Line Cleaning","Clean and bill Sapporo at this location","02/07/2019","10:55","11:10","Yuki Sushi (San Jose/Lincoln)","4899","1140 Lincoln Ave ","San Jose","CA","95125","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","1",
"8","Vissavong Chan SB","C040","5713622","T061-04 - Line Cleaning","6:30AM access time","02/20/2020","11:19","11:43","The Table (San Jose/Willow)","4658","1110 Willow St ","San Jose","CA","95110","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","4",
"9","Vissavong Chan SB","C040","13217","T061-04 - Line Cleaning","10am only no early access","12/26/2019","11:51","12:24","House Of Pizza (San Jose/S Almaden)","2843","527 S Almaden Ave ","San Jose","CA","95110","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","7",
"10","Vissavong Chan SB","C040","14827","T061-04 - Line Cleaning","","04/18/2019","12:49","13:10","Bay Area Pizza (Santa Clara/Homestead)","4445","2898 Homestead Rd ","Santa Clara","CA","95051","South Bay","CA04","Every 2 weeks on Thursday","03/05/2020","5",
"11","Vissavong Chan SB","C040","26527","T061-04 - Line Cleaning","Early on Thursday for deliveries Other days 3-4pm Sat 5pm access","12/26/2019","14:22","14:51","Nomikai (San Jose/S 1st)","5054","48 S 1St Street ","San Jose","CA","95113","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","5",
"12","Vissavong Chan SB","C040","5704442","T061-04 - Line Cleaning","","02/20/2020","15:49","16:34","Td's Kitchen (San Jose/Almaden)","1117216","1492 Almaden Rd suite a ","San Jose","CA","95125","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","0",
"13","Vissavong Chan SB","C040","3573837","T061-04 - Line Cleaning","","04/18/2019","16:45","17:45","20twenty Cheese Bar (San Jose/Lincoln)","1545","1389 Lincoln Ave ","San Jose","CA","95125","South Bay","CA01","Every 2 weeks on Thursday","03/05/2020","10",
"1","Vissavong Chan SB","C040","14099","T061-05 - Line Cleaning","","01/25/2019","05:30","06:05","Patxis Chicago Pizza (Palo Alto/Emerson)","3719","441 Emerson St ","Palo Alto","CA","94301","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","5",
"2","Vissavong Chan SB","C040","4362180","T061-05 - Line Cleaning","","07/12/2019","06:26","06:57","Baylands Golf Links (Palo Alto/Embarcadero)","1071481","1875 Embarcadero Rd ","Palo Alto","CA","94303","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","5",
"3","Vissavong Chan SB","C040","15141","T061-05 - Line Cleaning","Please collect email","04/19/2019","07:17","07:42","University Club Of Palo Alto (Palo Alto/Miranda)","4757","3277 Miranda Ave ","Palo Alto","CA","94304","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","3",
"4","Vissavong Chan SB","C040","14772","T061-05 - Line Cleaning","","09/20/2019","07:53","08:18","Stanford Faculty Club (Stanford/Lagunita Dr)","4390","439 Lagunita Dr ","Stanford","CA","94305","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","4",
"5","Vissavong Chan SB","C040","13928","T061-05 - Line Cleaning","","12/13/2019","08:32","09:24","Nola Restaurant (Palo Alto/Ramona)","3549","535 Ramona St ","Palo Alto","CA","94301","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","9",
"6","Vissavong Chan SB","C040","12691","T061-05 - Line Cleaning","","04/19/2019","09:55","10:20","Crepevine (Palo Alto/University)","2322","367 University Ave ","Palo Alto","CA","94301","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","6",
"7","Vissavong Chan SB","C040","1963029","T061-05 - Line Cleaning","","12/13/2019","10:27","10:46","Wahlburgers (Palo Alto/University Ave)","4196","185 University Ave ","Palo Alto","CA","94301","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","7",
"8","Vissavong Chan SB","C040","14551","T061-05 - Line Cleaning","","04/19/2019","10:51","11:08","Ruby Rangoon (Palo Alto/Emerson)","4169","445 Emerson St ","Palo Alto","CA","94301","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","1",
"9","Vissavong Chan SB","C040","14073","T061-05 - Line Cleaning","","04/19/2019","11:23","12:45","Palo Alto Elks Lodge (Palo Alto/El Camino)","3693","4249 El Camino Real ","Palo Alto","CA","94306","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","13",
"10","Vissavong Chan SB","C040","14954","T061-05 - Line Cleaning","","04/19/2019","12:58","13:23","Thaiphoon (Palo Alto/Emerson)","4572","543 Emerson St ","Palo Alto","CA","94301","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","4",
"11","Vissavong Chan SB","C040","12590","T061-05 - Line Cleaning","","05/31/2019","13:31","13:47","Cibo Bar & Grill (Palo Alto/El Camino Real)","2221","3398 El Camino Real ","Palo Alto","CA","94301","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","3",
"12","Vissavong Chan SB","C040","117325","T061-05 - Line Cleaning","","04/19/2019","13:55","14:07","Local Union #271 (Palo Alto/University Avenue)","7658","271 University Avenue ","Palo Alto","CA","94303","South Bay","CA04","Every 2 weeks on Friday","03/06/2020","1",
"1","Vissavong Chan SB","C040","13633","T061-06 - Line Cleaning","Access: 8a-11a","05/06/2019","07:50","08:29","Mama Mias (Campbell/E Hamilton)","3255","200 E Hamilton Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Monday","03/09/2020","7",
"2","Vissavong Chan SB","C040","14005","T061-06 - Line Cleaning","Access: 830-11a","05/06/2019","08:35","09:11","Opa (Campbell/E Campbell)","3625","276 E Campbell Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Monday","03/09/2020","6",
"3","Vissavong Chan SB","C040","12633","T061-06 - Line Cleaning","Access: 1045a ONLY","04/08/2019","09:18","09:47","Coachs Sports Bar & Grill (Campbell/S Winchester)","2264","2240 S Winchester Blvd ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Monday","03/09/2020","9",
"4","Vissavong Chan SB","C040","15073","T061-06 - Line Cleaning","","12/16/2019","10:05","11:42","Verge (Los Gatos/S Santa Cruz)","4689","140 S Santa Cruz Avenue ","Los Gatos","CA","95030","South Bay","CA04","Every 2 weeks on Monday","03/09/2020","10",
"5","Vissavong Chan SB","C040","1437295","T061-06 - Line Cleaning","Clean and bill Sapporo at this location","06/03/2019","12:00","12:15","Sushi Expo (San Jose/Hillsdale Ave)","4472","1814 Hillsdale Ave ","San Jose","CA","95124","South Bay","CA01","Every 2 weeks on Monday","03/09/2020","1",
"6","Vissavong Chan SB","C040","3559154","T061-06 - Line Cleaning","Anytime after 9am, 20 min account","06/03/2019","12:29","12:51","Marie Calenders (San Jose/Blossom Hill)","3275","620 Blossom Hill Rd ","San Jose","CA","95123","South Bay","CA01","Every 2 weeks on Monday","03/09/2020","2",
"7","Vissavong Chan SB","C040","4166296","T061-06 - Line Cleaning","","05/20/2019","13:14","13:39","Purple Onion Cafe (Los Gatos/E Main)","1095420","26 E Main St ","Los Gatos","CA","95030","South Bay","CA01","Every 2 weeks on Monday","03/09/2020","4",
"8","Vissavong Chan SB","C040","16944","T061-06 - Line Cleaning","","12/16/2019","13:45","14:15","Blue Line Pizza (Los Gatos/Main)","4986","160 Main Street ","Los Gatos","CA","95030","South Bay","CA04","Every 2 weeks on Monday","03/09/2020","4",
"9","Vissavong Chan SB","C040","12444","T061-06 - Line Cleaning","Please collect email","01/28/2019","14:21","14:54","Carry Nations (Los Gatos/N Santa Cruz)","2075","8 N Santa Cruz Ave ","Los Gatos","CA","95030","South Bay","CA04","Every 2 weeks on Monday","03/09/2020","4",
"10","Vissavong Chan SB","C040","12176","T061-06 - Line Cleaning","","12/16/2019","15:01","15:16","Billys Boston Chowder House (Los Gatos/E Main)","1812","29 E Main St ","Los Gatos","CA","95030","South Bay","CA01","Every 2 weeks on Monday","03/09/2020","2",
"11","Vissavong Chan SB","C040","84690","T061-06 - Line Cleaning","","12/16/2019","15:22","15:53","Centonove (Los Gatos/W Main)","7555","109 W. Main St. ","Los Gatos","CA","95030","South Bay","CA04","Every 2 weeks on Monday","03/09/2020","3",
"1","Vissavong Chan SB","C040","136643","T061-07 - Line Cleaning","Access: 6am-11am","03/12/2019","06:00","06:23","Hash House (Campbell/W Hamilton)","8139","851 W Hamilton Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","2",
"2","Vissavong Chan SB","C040","13795","T061-07 - Line Cleaning","Access 7a-11a","02/26/2019","06:32","07:15","Mos (Campbell/E Campbell)","3417","278 E Campbell Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","7",
"3","Vissavong Chan SB","C040","3985374","T061-07 - Line Cleaning","","05/07/2019","07:27","08:21","The Garret Station (Campbell/Winchester)","4609","14101 Winchester Blvd ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","12",
"4","Vissavong Chan SB","C040","12430","T061-07 - Line Cleaning","Tuesday only","05/21/2019","08:34","08:54","Capers Grill & Bar (Campbell/W Campbell)","2061","1710 W Campbell Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","6",
"5","Vissavong Chan SB","C040","13912","T061-07 - Line Cleaning","9am Monday","05/21/2019","09:03","09:38","New Jerseys (Campbell/W Hamilton)","3533","923 W Hamilton Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","8",
"6","Vissavong Chan SB","C040","3602616","T061-07 - Line Cleaning","Access: 9-11a, Tuesday ONLY","02/12/2019","09:45","10:15","Tapsilog Bistro (Campbell/W Hamilton)","4533","819 W Hamilton Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","8",
"7","Vissavong Chan SB","C040","13807","T061-07 - Line Cleaning","Access 10-11a","02/12/2019","10:24","11:54","Mountain Mikes (Campbell/E Hamilton)","3429","301 E Hamilton Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","20",
"8","Vissavong Chan SB","C040","3602617","T061-07 - Line Cleaning","Clean and bill Sapporo at this location jc 1/27/19 Access: 1030-1130a","05/07/2019","12:02","12:15","Sushi Zono (Campbell/W Hamilton)","4495","831 W Hamilton Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","3",
"9","Vissavong Chan SB","C040","15178","T061-07 - Line Cleaning","","09/24/2019","12:25","13:02","Villa Ragusa (Campbell/S 2nd)","4794","35 S 2Nd St ","Campbell","CA","95008","South Bay","CA01","Every 2 weeks on Tuesday","02/25/2020","3",
"10","Vissavong Chan SB","C040","13368","T061-07 - Line Cleaning","Access 1130-12p Tuesday ONLY","02/12/2019","13:08","14:07","Khartoum (Campbell/Orchard City)","2994","300 Orchard City Dr ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","7",
"11","Vissavong Chan SB","C040","14942","T061-07 - Line Cleaning","Please call ahead of time Carol - 408-896-6349","02/12/2019","14:12","14:39","Tessoras (Campbell/E Campbell)","4560","234 E Campbell Ave ","Campbell","CA","95008","South Bay","CA04","Every 2 weeks on Tuesday","02/25/2020","2",
"1","Vissavong Chan SB","C040","3595081","T061-08 - Line Cleaning","access: 630-11","02/26/2020","07:39","09:01","The Counter (Cupertino/Stevens Creek)","7902","20080 Stevens Creek Blvd. ","Cupertino","CA","95014","South Bay","CA04","Every 2 weeks on Wednesday","02/26/2020","9",
"2","Vissavong Chan SB","C040","355974","T061-08 - Line Cleaning","DZpizzeria@gmail.com access: 8a-11a","02/26/2020","09:08","09:38","Doppio Zero (Cupertino/North Wolfe)","15570","10088 North Wolfe Road120 ","Cupertino","CA","95014","South Bay","CA04","Every 2 weeks on Wednesday","02/26/2020","6",
"3","Vissavong Chan SB","C040","14016","T061-08 - Line Cleaning","Clean and bill Sapporo at this location","02/26/2020","10:34","10:47","Orenchi Ramen (Santa Clara/Homestead Rd)","3636","3540 Homestead Rd ","Santa Clara","CA","95051","South Bay","CA04","Every 2 weeks on Wednesday","02/26/2020","1",
"4","Vissavong Chan SB","C040","3595575","T061-08 - Line Cleaning","Clean and bill Asahi and Sapporo at this location jc 1/27/19","02/26/2020","11:44","11:59","Gyukaku (Cupertino/Stevens Creek)","2739","19620 Stevens Creek Blvd ","Cupertino","CA","95014","South Bay","CA04","Every 2 weeks on Wednesday","02/26/2020","2",
