,distributor,serviceable,distactive,locid,city,address1,zip,tapname,bid,zonevalue,area,did,client,clientNumber,recurDescription,quantity,dist_tap_audit,brewery_dist_audit
122,ALTAMONT BEER WORKS,True,True,1088956,San Ramon,3110 Crow Canyon Pl Ste D,94583,Altamont Beer Works Shot Away,6519,CA07,,157,"Zachary's Chicago Pizza, INC (San Ramon/Crow Canyon)",,,2,,
123,ALTAMONT BEER WORKS,True,True,1117308,San Ramon,3191D Crow Canyon Place,94583,Altamont Beer Works Maui Waui,1054244,CA07,,157,Plucked Chicken & Beer (San Ramon/Crow Canyon),,,1,,
124,ALTAMONT BEER WORKS,True,True,13866,Santa Cruz,110 Cooper St,95060,ALTAMONT BEER WORKS NU-Clear IPA,1189954,CA12,,157,2M - Pour Taproom (Santa Cruz/Cooper),351383.0,"Clean Tower 2
Bill all IND to WWH",1,,
125,ALTAMONT BEER WORKS,True,True,1227,Santa Cruz,110 Walnut Ave,95060,Altamont Beer Works Maui Waui,1054244,CA12,,157,2M - 99 Bottles Of Beer On The Wall (Santa Cruz/Walnut),342376.0,,1,,
126,ALTAMONT BEER WORKS,True,True,1227,Santa Cruz,110 Walnut Ave,95060,Altamont Beer Works Maui Waui,1054244,CA12,,157,2M - 99 Bottles Of Beer On The Wall (Santa Cruz/Walnut),342376.0,"Please Tower 1 , Tower 2, and Front Wall Mount
Access 9:30am",1,,
127,ALTAMONT BEER WORKS,True,True,1278,Santa Cruz,1618 Mission St,95060,Altamont Beer Works Another Hoppy Beer,9303,CA12,,157,2M - Mission St BBQ (Santa Cruz/Mission),,,1,,
128,ALTAMONT BEER WORKS,True,True,1278,Santa Cruz,1618 Mission St,95060,Altamont Beer Works Hoppy Pilsner,1161977,CA12,,157,2M - Mission St BBQ (Santa Cruz/Mission),,,1,,
129,ALTAMONT BEER WORKS,True,True,1278,Santa Cruz,1618 Mission St,95060,Altamont Beer Works Mocha Something New,1052633,CA12,,157,2M - Mission St BBQ (Santa Cruz/Mission),,,1,,
130,ALTAMONT BEER WORKS,True,True,1278,Santa Cruz,1618 Mission St,95060,Altamont Beer Works Rich Mahogany,4241,CA12,,157,2M - Mission St BBQ (Santa Cruz/Mission),,,1,,
131,ALTAMONT BEER WORKS,True,True,1080743,Stockton,1563 E Fremont St,95205,Altamont Beer Works Maui Maui,1163006,CA14,,157,Angelina's Spaghetti House (Stockton/E Fremont),,,1,,
132,ALTAMONT BEER WORKS,True,True,1049678,Stockton,236 Lincoln Ave,95203,Altamont Beer Works Maui Maui,1163006,CA14,,157,Market Tavern (Stockton/Lincoln),345150.0,7-10am Preferred,1,,
133,ALTAMONT BEER WORKS,True,True,1060628,Sunnyvale,155 S Murphy St,94086,Altamont Beer Works Nutty Operator,1020989,CA04,,157,2M - River Rock Taproom (Sunnyvale/S Murphy),354125.0,Only clean Faucets and Couplers this cycle.,1,,
134,ALTAMONT BEER WORKS,True,True,1083529,Tracy,130 W 11Th St Ste B,95376,Altamont Beer Works Instastratisfaction,1212908,CA14,,157,The Upper Room (Tracy/W 11th),358795.0,Access time 9-11am,1,x,x
135,ALTAMONT BEER WORKS,True,True,1055385,Tracy,2796 Naglee Rd,95304,Altamont Beer Works Maui Maui,1163006,CA14,,157,Buffalo Wild Wings (Tracy/Naglee),,"Clean lines on 8 week cycle - check green sticker

8 am access, must be out by 11am. No cleaning during open hours",1,,
136,ALTAMONT BEER WORKS,True,True,1081699,Victor,17271 Bruella Rd,95253,Altamont Beer Works Altamont Lager,1208395,CA14,,157,Know Place (Victor/Bruella),,,1,,
137,ALTAMONT BEER WORKS,True,True,1081699,Victor,17271 Bruella Rd,95253,Altamont Beer Works Shot Away IPA,1067456,CA14,,157,Know Place (Victor/Bruella),,,1,,
138,ALTAMONT BEER WORKS,True,True,1059602,Walnut Creek,1305 S Main St,94596,Altamont Beer Works Maui Waui,1054244,CA07,,157,Pacific Catch (Walnut Creek/S Main),355538.0,Mornings only,1,,
139,ALTAMONT BEER WORKS,True,True,4597,Walnut Creek,1699 N California Blvd,94596,Altamont Beer Works Hella Hoppy,3520,CA07,,157,The Counter (Walnut Creek/N California),,9am-11am access,1,,
140,ALVARADO STREET BREWING COMPANY,True,True,1249,Aptos,8059 Aptos St,95003,Alvarado Street,1040138,CA12,,1001719,2M - Aptos St BBQ (Aptos/Aptos),,,2,,
141,ALVARADO STREET BREWING COMPANY,True,True,1249,Aptos,8059 Aptos St,95003,Alvarado Street Coconut Boogie,1205605,CA12,,1001719,2M - Aptos St BBQ (Aptos/Aptos),,,1,,
142,ALVARADO STREET BREWING COMPANY,True,True,1249,Aptos,8059 Aptos St,95003,Alvarado Street Hopres Ski,1147152,CA12,,1001719,2M - Aptos St BBQ (Aptos/Aptos),,,1,,
143,ALVARADO STREET BREWING COMPANY,True,True,1249,Aptos,8059 Aptos St,95003,Alvarado Street Palio Pils,1142525,CA12,,1001719,2M - Aptos St BBQ (Aptos/Aptos),,,1,x,x
144,ALVARADO STREET BREWING COMPANY,True,True,1041332,Carmel Valley,1 East Carmel Valley Bldg A,93924,Alvarado Street Peninsula Pilsner,7419,CA12,,1001719,The Wine House (Carmel Valley/East Carmel Valley),354484.0,Lock box code 2604,1,,
145,ALVARADO STREET BREWING COMPANY,True,True,1039,Carmel Valley,415 W Carmel Valley Rd,93924,Alvarado Street Mai Tai PA,7080,CA12,,1001719,Bernardus Lodge (Carmel Valley/W Carmel Valley),348669.0,access at 8am,1,,
146,ALVARADO STREET BREWING COMPANY,True,True,1213,Carmel-By-The-Sea,101 Crossroads Shopping Ctr,93923,Alvarado Street Mai Tai,1132180,CA12,,1001719,Rio Grill (Carmel-By-The-Sea/Crossroads),328939.0,,1,,
147,ALVARADO STREET BREWING COMPANY,True,True,1031737,Carmel-By-The-Sea,201 Crossroads Blvd,93923,Alvarado Street Brewery Mai Tai Pa,1058563,CA12,,1001719,RG Burger (Carmel-by-the-Sea/Crossroads),,,1,,
148,ALVARADO STREET BREWING COMPANY,True,True,1093404,Carmel-By-The-Sea,241 Crossroads Blvd,93923,Alvarado Street Hopres Ski,1147152,CA12,,1001719,The Crossroads BBQ (Carmel-By-The-Sea/Crossroads),,Clean and bill all IND to acct,1,,
149,ALVARADO STREET BREWING COMPANY,True,True,1093404,Carmel-By-The-Sea,241 Crossroads Blvd,93923,Alvarado Street Local Shred Red,1055867,CA12,,1001719,The Crossroads BBQ (Carmel-By-The-Sea/Crossroads),,Clean and bill all IND to acct,1,x,x
150,ALVARADO STREET BREWING COMPANY,True,True,1044923,Carmel-By-The-Sea,63 Rancho San Carlos Rd,93923,Alvarado Street Brewery Mai Tai,1132026,CA12,,1001719,Ranch Club (Carmel-By-The-Sea/ Rancho San Carlos),9242.0,"remodeling club - removed until further notice
jc 7/31/18",2,,
151,ALVARADO STREET BREWING COMPANY,True,True,1075,Carmel-By-The-Sea,6Th Between San Carlos & Dolores,93921,Alvarado Street Brewery Peninsula,1057737,CA12,,1001719,Flahertys Seafood Grill (Carmel-By-The-Sea/6th),8503.0,10 am access only,1,,
152,ALVARADO STREET BREWING COMPANY,True,True,1040,Carmel-By-The-Sea,8205 Valley Greens Dr,93923,Alvarado Street Brewery Mai Tai Pa,1058563,CA12,,1001719,Quail Lodge (Carmel-By-The-Sea/Valley Greens),317758.0,,1,,
153,ALVARADO STREET BREWING COMPANY,True,True,1040,Carmel-By-The-Sea,8205 Valley Greens Dr,93923,Alvarado Street Mai Tai PA,7080,CA12,,1001719,Quail Lodge (Carmel-By-The-Sea/Valley Greens),317758.0,,1,,
154,ALVARADO STREET BREWING COMPANY,True,True,1044,Carmel-By-The-Sea,Lincoln St & 7th,93923,Alvarado Street,1040138,CA12,,1001719,Cypress Inn (Carmel-By-The-Sea/Lincoln & 7th),326239.0,7am-9am access,1,,
155,ALVARADO STREET BREWING COMPANY,True,True,8255,Freedom,1 S. Green Valley Rd.,95019,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Ranch Milk (Freedom/S Green Valley Rd),2331.0,,1,,
156,ALVARADO STREET BREWING COMPANY,True,True,1084309,Marina,120 General Stilwell Dr Ste 110,93933,Alvarado Street Brewery Mai Tai Pa,1058563,CA12,,1001719,Dametra Fresh Mediterranean (Marina/General Stilwell),356654.0,5:45 am access,1,,
157,ALVARADO STREET BREWING COMPANY,True,True,1054,Marina,3160 Vista Del Camino,93933,Alvarado Street Local Shred Red,1055867,CA12,,1001719,Otters Den (Marina/Vista Del Camino),350135.0,10:45 am access,1,x,x
158,ALVARADO STREET BREWING COMPANY,True,True,1054,Marina,3160 Vista Del Camino,93933,Alvarado Street Lushness Splendor,1212556,CA12,,1001719,Otters Den (Marina/Vista Del Camino),350135.0,10:45 am access,1,x,x
159,ALVARADO STREET BREWING COMPANY,True,True,1015,Monterey,1200 Del Monte Ctr,93940,Alvarado Street Mai Tai PA,7080,CA12,,1001719,PF Changs (Monterey/Del Monte),9329.0,,1,,
160,ALVARADO STREET BREWING COMPANY,True,True,1014,Monterey,1400 Del Monte Ctr,93940,Alvarado Street Mai Tai,1132180,CA12,,1001719,Lalla Grill (Monterey/Del Monte),334784.0,"Do not service English Ales at this location
access 5am-11am",1,,
161,ALVARADO STREET BREWING COMPANY,True,True,1087,Monterey,2 Fishermans Wharf,93940,Alvarado Street Brewery Mai Tai,1132026,CA12,,1001719,Sapporo Japanesse Steakhouse (Monterey/Fishermans Wharf),8418.0,"5pm at restaurant (831)333-1616
1/23/2020 11:28:03 AM
Access 9am-11:30am",1,,
162,ALVARADO STREET BREWING COMPANY,True,True,1087,Monterey,2 Fishermans Wharf,93940,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Sapporo Japanesse Steakhouse (Monterey/Fishermans Wharf),8418.0,"5pm at restaurant (831)333-1616
1/23/2020 11:28:03 AM
Access 9am-11:30am",1,,
163,ALVARADO STREET BREWING COMPANY,True,True,1108,Monterey,214 Lighthouse Ave,93940,Alvarado Street,1040138,CA12,,1001719,Pearl Hour (Monterey/Lighthouse),8246.0,"Mon-Tue CLOSED
Preferred Access Wed/Thur after 12pm until we get a key.
Chris 718-915-0982",1,,
164,ALVARADO STREET BREWING COMPANY,True,True,1013,Monterey,300 Del Monte Center,93940,Alvarado Street Lushness Splendor,1212556,CA12,,1001719,Islands Fine Burgers & Drinks (Monterey/Del Monte Center),8118.0,access 7-11am only,2,x,x
165,ALVARADO STREET BREWING COMPANY,True,True,1125,Monterey,409 Alvarado St,93940,Alvarado Street Brewery Mai Tai,1132026,CA12,,1001719,Sur Burger (Monterey/Alvarado),340747.0,Access 8am through the back door,1,,
166,ALVARADO STREET BREWING COMPANY,True,True,1112,Monterey,414 Calle Principal,93940,Alvarado Street Mai Tai PA,7080,CA12,,1001719,Montrio (Monterey/Calle Principal),8802.0,12pm-3pm access,2,,
167,ALVARADO STREET BREWING COMPANY,True,True,1083852,Monterey,467 Alvarado St,93940,Alvarado Street,1040138,CA12,,1001719,Midici Neapolitan Pizza Company (Monterey/Alvarado),,,1,,
168,ALVARADO STREET BREWING COMPANY,True,True,1109645,Monterey,502 Munras Ave,93940,Alvarado Street Honey Nut Brown,1208443,CA12,,1001719,Alta Bakery & Cafe (Monterey/Munras),357692.0,,1,,
169,ALVARADO STREET BREWING COMPANY,True,True,1105,Monterey,602 Abrego St,93940,Alvarado Street Brewery Mai Tai Pa,1058563,CA12,,1001719,Pacheco Club (Monterey/Abrego),8878.0,,1,,
170,ALVARADO STREET BREWING COMPANY,True,True,1105,Monterey,602 Abrego St,93940,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Pacheco Club (Monterey/Abrego),8878.0,,1,,
171,ALVARADO STREET BREWING COMPANY,True,True,1052313,Monterey,630 Del Monte Center,93940,Alvarado Street Mai Tai PA,7080,CA12,,1001719,Pizza My Heart (Monterey/Del Monte Center),,access at 8am,1,,
172,ALVARADO STREET BREWING COMPANY,True,True,1052313,Monterey,630 Del Monte Center,93940,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Pizza My Heart (Monterey/Del Monte Center),,access at 8am,1,,
173,ALVARADO STREET BREWING COMPANY,True,True,1052313,Monterey,630 Del Monte Center,93940,Alvarado Street Single Cone,1097953,CA12,,1001719,Pizza My Heart (Monterey/Del Monte Center),,access at 8am,1,x,x
174,ALVARADO STREET BREWING COMPANY,True,True,1052313,Monterey,630 Del Monte Center,93940,Alvarado Street Triple Hoale Punch,1068224,CA12,,1001719,Pizza My Heart (Monterey/Del Monte Center),,access at 8am,1,x,x
175,ALVARADO STREET BREWING COMPANY,True,True,1144,Monterey,700 Cannery Row,93940,Alvarado Street Mai Tai PA,7080,CA12,,1001719,Fish Hopper (Monterey/Cannery),309525.0,need keys from manager,2,,
176,ALVARADO STREET BREWING COMPANY,True,True,1085,Monterey,750 Cannery Row,93940,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Intercontinental (Monterey/Cannery),334262.0,6:30am access,1,,
177,ALVARADO STREET BREWING COMPANY,True,True,1098,Monterey,763 Wave St,93940,Alvarado Street Mai Tai PA,7080,CA12,,1001719,Whaling Station (Monterey/Wave),8844.0,"Access time 10am office will open the door
Restaurant does not open until 4pm",1,,
178,ALVARADO STREET BREWING COMPANY,True,True,1024,Pacific Grove,481 Lighthouse Ave,93950,Alvarado Street Brewery Mai Tai,1132026,CA12,,1001719,Crema (Pacific Grove/Lighthouse),,,1,,
179,ALVARADO STREET BREWING COMPANY,True,True,1024,Pacific Grove,481 Lighthouse Ave,93950,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Crema (Pacific Grove/Lighthouse),,,1,,
180,ALVARADO STREET BREWING COMPANY,True,True,1188,Salinas,127 Main St,93901,Alvarado Street Biggies Bodacious Banana Split,1211595,CA12,,1001719,XL Public House (Salinas/Main),357807.0,"James: 831-214-7046
new access code 8988 for the key and the alarm 0105 1",1,x,x
181,ALVARADO STREET BREWING COMPANY,True,True,1188,Salinas,127 Main St,93901,Alvarado Street Double Cone,6221,CA12,,1001719,XL Public House (Salinas/Main),357807.0,"James: 831-214-7046
new access code 8988 for the key and the alarm 0105 1",1,x,x
182,ALVARADO STREET BREWING COMPANY,True,True,1188,Salinas,127 Main St,93901,Alvarado Street Monterey Beer,1145140,CA12,,1001719,XL Public House (Salinas/Main),357807.0,"James: 831-214-7046
new access code 8988 for the key and the alarm 0105 1",1,,
183,ALVARADO STREET BREWING COMPANY,True,True,1188,Salinas,127 Main St,93901,Alvarado Street Paloma Party,1175959,CA12,,1001719,XL Public House (Salinas/Main),357807.0,"James: 831-214-7046
new access code 8988 for the key and the alarm 0105 1",1,x,x
184,ALVARADO STREET BREWING COMPANY,True,True,998,Salinas,185 Robley Rd,93908,Alvarado Street Pilsner,1060859,CA12,,1001719,Courtside Cafe (Salinas/Robley),8890.0,access at 6am,1,,
185,ALVARADO STREET BREWING COMPANY,True,True,1126,Salinas,22736 Portola Dr,93908,Alvarado Street Mai Tai PA,7080,CA12,,1001719,Angelinas Pizzeria (Salinas/Portola),9208.0,Mon-Sat until 2:30 pm due to open for business at 4PM,1,,
186,ALVARADO STREET BREWING COMPANY,True,True,1126,Salinas,22736 Portola Dr,93908,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Angelinas Pizzeria (Salinas/Portola),9208.0,Mon-Sat until 2:30 pm due to open for business at 4PM,1,,
187,ALVARADO STREET BREWING COMPANY,True,True,939,Salinas,81 Corral De Tierra Rd,93908,Alvarado Street Brewery Mai Tai,1132026,CA12,,1001719,Corral de Tierra Co Club (Salinas/Corral de Tierra),8916.0,"access before 11 am or after 1pm
No lunch",1,,
188,ALVARADO STREET BREWING COMPANY,True,True,1322,Salinas,931 W Alisal St.,93901,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Ryli's & Papa's Pizzeria (Salinas/W Alisal),9334.0,access anytime after 9am.,1,,
189,ALVARADO STREET BREWING COMPANY,True,True,1027144,San Juan Bautista,322 3rd St,95045,Alvarado Street Palio Pils,1142525,CA12,,1001719,18th Barrel Tasting Room (San Juan Bautista/3rd),353835.0,"contact 48hrs in advanced - Key access account
Code 
0018 off
0018 away",1,x,x
190,ALVARADO STREET BREWING COMPANY,True,True,13866,Santa Cruz,110 Cooper St,95060,Alvarado Street Brewery First City IPA,1206923,CA12,,1001719,2M - Pour Taproom (Santa Cruz/Cooper),351383.0,"Clean Tower 2
Bill all IND to WWH",1,,
191,ALVARADO STREET BREWING COMPANY,True,True,1227,Santa Cruz,110 Walnut Ave,95060,Alvarado Street Mai Tai PA,7080,CA12,,1001719,2M - 99 Bottles Of Beer On The Wall (Santa Cruz/Walnut),342376.0,,1,,
192,ALVARADO STREET BREWING COMPANY,True,True,1227,Santa Cruz,110 Walnut Ave,95060,Alvarado Street Mai Tai PA,7080,CA12,,1001719,2M - 99 Bottles Of Beer On The Wall (Santa Cruz/Walnut),342376.0,"Please Tower 1 , Tower 2, and Front Wall Mount
Access 9:30am",1,,
193,ALVARADO STREET BREWING COMPANY,True,True,1229,Santa Cruz,1116 Pacific Ave,95060,Alvarado Street Brewery Mai Tai,1132026,CA12,,1001719,Pizza My Heart (Santa Cruz/Pacific),,"Access at 6AM
Do not service Santa Cruz Mtn this cycle",1,,
194,ALVARADO STREET BREWING COMPANY,True,True,1229,Santa Cruz,1116 Pacific Ave,95060,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Pizza My Heart (Santa Cruz/Pacific),,"Access at 6AM
Do not service Santa Cruz Mtn this cycle",1,,
195,ALVARADO STREET BREWING COMPANY,True,True,1278,Santa Cruz,1618 Mission St,95060,Alvarado Street Biggies Blue Berry Brunch Bonanza,1096977,CA12,,1001719,2M - Mission St BBQ (Santa Cruz/Mission),,,1,x,x
196,ALVARADO STREET BREWING COMPANY,True,True,1278,Santa Cruz,1618 Mission St,95060,Alvarado Street Coconut Boogie,1205605,CA12,,1001719,2M - Mission St BBQ (Santa Cruz/Mission),,,1,,
197,ALVARADO STREET BREWING COMPANY,True,True,1278,Santa Cruz,1618 Mission St,95060,Alvarado Street Mai Tai,1132180,CA12,,1001719,2M - Mission St BBQ (Santa Cruz/Mission),,,1,,
198,ALVARADO STREET BREWING COMPANY,True,True,1278,Santa Cruz,1618 Mission St,95060,Alvarado Street The Best Part of Waking Up,15913,CA12,,1001719,2M - Mission St BBQ (Santa Cruz/Mission),,,1,x,x
199,ALVARADO STREET BREWING COMPANY,True,True,8385,Seaside,1901 Fremont Blvd,93955,Alvarado Street Monterey Beer,1145140,CA12,,1001719,Gusto Pizzeria (Seaside/Fremont),8269.0,"No Service Allowed unless a manager or supervisor is onsite.
Access 2:30-6am or 10am-11am",1,,
200,ANHEUSER-BUSCH BAY AREA SALES,True,True,4832,Alameda,1518 Webster St,94501,10 Barrel Apocalypse,1054748,CA03,,67,Wescafe (Alameda/Webster),,,1,,
201,ANHEUSER-BUSCH BAY AREA SALES,True,True,4832,Alameda,1518 Webster St,94501,Deschutes Fresh Squeezed IPA,1054108,CA03,,67,Wescafe (Alameda/Webster),,,1,,
202,ANHEUSER-BUSCH BAY AREA SALES,True,True,4832,Alameda,1518 Webster St,94501,Elysian Brewing Imperial Stout,1132275,CA03,,67,Wescafe (Alameda/Webster),,,1,,
203,ANHEUSER-BUSCH BAY AREA SALES,True,True,4832,Alameda,1518 Webster St,94501,Four Peaks Bewing Kilt Lifter,1059373,CA03,,67,Wescafe (Alameda/Webster),,,1,,
204,ANHEUSER-BUSCH BAY AREA SALES,True,True,4832,Alameda,1518 Webster St,94501,Stella Artois,2812,CA03,,67,Wescafe (Alameda/Webster),,,1,,
205,ANHEUSER-BUSCH BAY AREA SALES,True,True,3309,Alameda,1645 Park St,94501,Bud Light,15452,CA03,,67,Mcgees Bar & Grill (Alameda/Park),,"access as early as 7:15am
Absolutely no service on Fridays",1,,
206,ANHEUSER-BUSCH BAY AREA SALES,True,True,2751,Alameda,2315 Santa Clara Ave,94501,Elysian Brewing Space Dust IPA,1151585,CA03,,67,Hang 10 Boiler (Alameda/Santa Clara),,access after 12,1,,
207,ANHEUSER-BUSCH BAY AREA SALES,True,True,2751,Alameda,2315 Santa Clara Ave,94501,Kona Brewing Longboard,1053945,CA03,,67,Hang 10 Boiler (Alameda/Santa Clara),,access after 12,1,,
208,ANHEUSER-BUSCH BAY AREA SALES,True,True,2751,Alameda,2315 Santa Clara Ave,94501,Stella Artois,2812,CA03,,67,Hang 10 Boiler (Alameda/Santa Clara),,access after 12,1,,
209,ANHEUSER-BUSCH BAY AREA SALES,True,True,2927,Alameda,2333 Lincoln Ave,94501,Shock Top Belgian White,1054298,CA03,,67,Jims Coffee Shop (Alameda/Lincoln),,6am access time,1,,
210,ANHEUSER-BUSCH BAY AREA SALES,True,True,2927,Alameda,2333 Lincoln Ave,94501,Stella Artois Belgium,1057047,CA03,,67,Jims Coffee Shop (Alameda/Lincoln),,6am access time,1,,
211,ANHEUSER-BUSCH BAY AREA SALES,True,True,4361,Alameda,2424 Lincoln Ave,94501,Franziskaner weissbier,15481,CA03,,67,Speise Kammer (Alameda/Lincoln),308009.0,9:30AM access time,1,,
212,ANHEUSER-BUSCH BAY AREA SALES,True,True,3127,Alameda,2542 Santa Clara Ave,94501,Budweiser,15453,CA03,,67,Lemon Tree Inn (Alameda/Santa Clara),,"8am access
Mike 510-747-2359",1,,
213,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Bud Light,15452,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
214,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Budweiser,15453,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
215,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Elysian Brewing Space Dust,10062,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
216,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Estrella Jalisco,1043272,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
217,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Golden Road Wolf Pup,8239,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
218,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Michelob Ultra,15560,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
219,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Shock Top Belgian White,1054298,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
220,ANHEUSER-BUSCH BAY AREA SALES,True,True,3433,Alameda,714 Central Ave,94501,Stella Artois,2812,CA03,,67,Mountain Mikes (Alameda/Central),,,1,,
221,ANHEUSER-BUSCH BAY AREA SALES,True,True,4431,Alameda,901 Marina Village Pky,94501,Elysian Space Dust,1056927,CA03,,67,Straw Hat Pizza (Alameda/Marina Village),356971.0,Fridays at 10am,1,,
222,ANHEUSER-BUSCH BAY AREA SALES,True,True,4431,Alameda,901 Marina Village Pky,94501,Hoegaarden,15496,CA03,,67,Straw Hat Pizza (Alameda/Marina Village),356971.0,Fridays at 10am,1,,
